Index,MRI_measure,disease,pvalue,cohens_d,cohens_d_CI_low,cohens_d_CI_high,Overlap,Overlap_CI_low,Overlap_CI_high
lh.aparc.area.table_lh_inferiortemporal_area_loop_our_model.rds,lh_inferiortemporal_area,CSVD,0.460017005,-0.046605392,-0.170199385,0.07701182,0.888408919,0.828769171,0.914004192
lh.aparc.area.table_lh_inferiortemporal_area_loop_our_model.rds,lh_inferiortemporal_area,MS,4.16E-07,0.305951468,0.187432228,0.424333938,0.855612989,0.804826612,0.876234847
lh.aparc.area.table_lh_inferiortemporal_area_loop_our_model.rds,lh_inferiortemporal_area,NMOSD,0.296270883,0.077798314,-0.06816858,0.223711245,0.883321552,0.806636181,0.917062374
lh.aparc.area.table_lh_insula_area_loop_our_model.rds,lh_insula_area,MCI,0.865984803,-0.016598636,-0.20924587,0.176068705,0.929157914,0.815192925,0.930734128
lh.aparc.area.table_lh_insula_area_loop_our_model.rds,lh_insula_area,AD,0.140333543,0.096787573,-0.031853341,0.225376408,0.937478553,0.860254318,0.948211593
lh.aparc.area.table_lh_insula_area_loop_our_model.rds,lh_insula_area,PD,5.09E-11,-0.256941524,-0.333581287,-0.180253379,0.884251203,0.838398927,0.902796935
lh.aparc.area.table_lh_insula_area_loop_our_model.rds,lh_insula_area,CSVD,0.665376465,-0.027280209,-0.150867962,0.096321144,0.939899597,0.858392381,0.94809823
lh.aparc.area.table_lh_insula_area_loop_our_model.rds,lh_insula_area,MS,0.046080087,0.119982465,0.002086483,0.237824272,0.901669218,0.845457182,0.930613245
lh.aparc.area.table_lh_insula_area_loop_our_model.rds,lh_insula_area,NMOSD,0.553178703,0.044159345,-0.101758383,0.190046482,0.93672254,0.861147479,0.94749789
lh.aparc.area.table_lh_isthmuscingulate_area_loop_our_model.rds,lh_isthmuscingulate_area,MCI,0.124319395,0.151377216,-0.041645206,0.344216466,0.900680751,0.799881788,0.928879395
lh.aparc.area.table_lh_isthmuscingulate_area_loop_our_model.rds,lh_isthmuscingulate_area,AD,6.72E-06,0.296985625,0.167658999,0.42615395,0.874561298,0.801469342,0.900650768
lh.aparc.area.table_lh_isthmuscingulate_area_loop_our_model.rds,lh_isthmuscingulate_area,PD,4.06E-14,-0.296094332,-0.372833365,-0.219299667,0.87907965,0.840952227,0.906754184
lh.aparc.area.table_lh_isthmuscingulate_area_loop_our_model.rds,lh_isthmuscingulate_area,CSVD,0.002237018,-0.193250258,-0.31708002,-0.069324926,0.902990801,0.847928483,0.935221064
lh.aparc.area.table_lh_isthmuscingulate_area_loop_our_model.rds,lh_isthmuscingulate_area,MS,0.000130861,-0.230626336,-0.348728833,-0.112420282,0.879607736,0.82179139,0.917898156
lh.aparc.area.table_lh_isthmuscingulate_area_loop_our_model.rds,lh_isthmuscingulate_area,NMOSD,0.793591455,-0.01948242,-0.165363728,0.126412378,0.886194427,0.805377824,0.921544326
lh.aparc.area.table_lh_lateraloccipital_area_loop_our_model.rds,lh_lateraloccipital_area,MCI,0.825959369,-0.021627441,-0.214273935,0.171045295,0.929937408,0.823656117,0.937418644
lh.aparc.area.table_lh_lateraloccipital_area_loop_our_model.rds,lh_lateraloccipital_area,AD,0.000464473,0.230390869,0.101363172,0.359295225,0.891672382,0.817264632,0.919037734
lh.aparc.area.table_lh_lateraloccipital_area_loop_our_model.rds,lh_lateraloccipital_area,PD,0.196172145,-0.050362757,-0.126719435,0.026003503,0.947857729,0.904529912,0.956529455
lh.aparc.area.table_lh_lateraloccipital_area_loop_our_model.rds,lh_lateraloccipital_area,CSVD,0.481546426,-0.044396917,-0.167989938,0.079218168,0.921336421,0.860252479,0.941680819
lh.aparc.area.table_lh_lateraloccipital_area_loop_our_model.rds,lh_lateraloccipital_area,MS,0.131955178,0.090579932,-0.027263815,0.208382766,0.921290158,0.8616197,0.930797507
lh.aparc.area.table_lh_lateraloccipital_area_loop_our_model.rds,lh_lateraloccipital_area,NMOSD,0.000468902,0.261559688,0.11496105,0.407978199,0.890650575,0.818231611,0.917929865
lh.aparc.area.table_lh_lateralorbitofrontal_area_loop_our_model.rds,lh_lateralorbitofrontal_area,MCI,0.005653232,0.273441281,0.079720917,0.466832821,0.834474062,0.714682685,0.882167203
lh.aparc.area.table_lh_lateralorbitofrontal_area_loop_our_model.rds,lh_lateralorbitofrontal_area,AD,1.73E-07,0.345369483,0.215781746,0.474773744,0.859513625,0.784679268,0.89106696
lh.aparc.area.table_lh_lateralorbitofrontal_area_loop_our_model.rds,lh_lateralorbitofrontal_area,PD,2.28E-07,-0.202132928,-0.27865803,-0.125569638,0.888953227,0.848458042,0.899207708
lh.aparc.area.table_lh_lateralorbitofrontal_area_loop_our_model.rds,lh_lateralorbitofrontal_area,CSVD,0.080098918,-0.110468012,-0.234123717,0.013242644,0.895507391,0.816971309,0.927621569
lh.aparc.area.table_lh_lateralorbitofrontal_area_loop_our_model.rds,lh_lateralorbitofrontal_area,MS,8.63E-09,0.348505339,0.229772897,0.4670825,0.806791918,0.75569898,0.845350561
lh.aparc.area.table_lh_lateralorbitofrontal_area_loop_our_model.rds,lh_lateralorbitofrontal_area,NMOSD,1.47E-06,0.361491015,0.214293297,0.508441574,0.822982016,0.755138294,0.862956762
lh.aparc.area.table_lh_lingual_area_loop_our_model.rds,lh_lingual_area,MCI,0.417042348,0.079852669,-0.112926785,0.27253532,0.916945486,0.802990921,0.932383935
lh.aparc.area.table_lh_lingual_area_loop_our_model.rds,lh_lingual_area,AD,0.000307127,0.237598981,0.108542323,0.366528481,0.889405927,0.823365874,0.925914218
lh.aparc.area.table_lh_lingual_area_loop_our_model.rds,lh_lingual_area,PD,0.372419946,0.034751346,-0.041607078,0.111103175,0.951082043,0.904784657,0.960066022
lh.aparc.area.table_lh_lingual_area_loop_our_model.rds,lh_lingual_area,CSVD,0.989281892,0.000847287,-0.122741659,0.124435832,0.930246374,0.861234052,0.943986079
lh.aparc.area.table_lh_lingual_area_loop_our_model.rds,lh_lingual_area,MS,0.013165197,0.149205853,0.031245392,0.267099035,0.926400439,0.858403157,0.942669428
lh.aparc.area.table_lh_lingual_area_loop_our_model.rds,lh_lingual_area,NMOSD,0.000142877,0.284603225,0.137882305,0.431128427,0.853799072,0.782330999,0.896509265
lh.aparc.area.table_lh_medialorbitofrontal_area_loop_our_model.rds,lh_medialorbitofrontal_area,MCI,0.021240646,0.22730911,0.033894261,0.420449796,0.854247422,0.75522721,0.902086087
lh.aparc.area.table_lh_medialorbitofrontal_area_loop_our_model.rds,lh_medialorbitofrontal_area,AD,0.024690551,0.147552557,0.0187983,0.276227538,0.913139157,0.843128421,0.934935788
lh.aparc.area.table_lh_medialorbitofrontal_area_loop_our_model.rds,lh_medialorbitofrontal_area,PD,3.96E-16,-0.319112482,-0.395916633,-0.242248492,0.875910679,0.833152429,0.892811605
lh.aparc.area.table_lh_medialorbitofrontal_area_loop_our_model.rds,lh_medialorbitofrontal_area,CSVD,0.045351461,-0.126357834,-0.250038703,-0.002614154,0.918553726,0.849612118,0.941866995
lh.aparc.area.table_lh_medialorbitofrontal_area_loop_our_model.rds,lh_medialorbitofrontal_area,MS,4.37E-07,0.305375169,0.186858644,0.423755182,0.860363573,0.790091913,0.900489561
lh.aparc.area.table_lh_medialorbitofrontal_area_loop_our_model.rds,lh_medialorbitofrontal_area,NMOSD,0.446746971,0.056662835,-0.089270776,0.202557139,0.91050451,0.830793787,0.926702303
lh.aparc.area.table_lh_middletemporal_area_loop_our_model.rds,lh_middletemporal_area,MCI,0.151375122,0.141284651,-0.051696013,0.334094311,0.894445801,0.803370821,0.931637535
lh.aparc.area.table_lh_middletemporal_area_loop_our_model.rds,lh_middletemporal_area,AD,4.48E-16,0.54261128,0.411582181,0.673357905,0.737407733,0.67621643,0.795662026
lh.aparc.area.table_lh_middletemporal_area_loop_our_model.rds,lh_middletemporal_area,PD,2.49E-05,-0.164530476,-0.240993424,-0.088036402,0.890106478,0.848540393,0.907643915
lh.aparc.area.table_lh_middletemporal_area_loop_our_model.rds,lh_middletemporal_area,CSVD,0.568844946,-0.035938605,-0.159528445,0.087669111,0.868637393,0.800959057,0.898872388
lh.aparc.area.table_lh_middletemporal_area_loop_our_model.rds,lh_middletemporal_area,MS,3.84E-07,0.306884277,0.188360635,0.42527072,0.859148941,0.795991072,0.890366871
lh.aparc.area.table_lh_middletemporal_area_loop_our_model.rds,lh_middletemporal_area,NMOSD,0.020651325,0.172639552,0.026423058,0.31873661,0.908559085,0.834286022,0.919746751
lh.aparc.area.table_lh_paracentral_area_loop_our_model.rds,lh_paracentral_area,MCI,0.339297423,0.09403503,-0.098782834,0.286738857,0.896665744,0.782214468,0.908661302
lh.aparc.area.table_lh_paracentral_area_loop_our_model.rds,lh_paracentral_area,AD,0.268261774,0.072648356,-0.055953243,0.2012108,0.935784395,0.865733147,0.943669846
lh.aparc.area.table_lh_paracentral_area_loop_our_model.rds,lh_paracentral_area,PD,3.18E-07,-0.19967577,-0.276196408,-0.123117408,0.893083976,0.85441648,0.908281703
lh.aparc.area.table_lh_paracentral_area_loop_our_model.rds,lh_paracentral_area,CSVD,0.838193647,0.012879799,-0.110713492,0.136466688,0.967127522,0.897958597,0.965321635
lh.aparc.area.table_lh_paracentral_area_loop_our_model.rds,lh_paracentral_area,MS,3.20E-07,0.308985306,0.190451755,0.427380788,0.837939073,0.787761348,0.876742673
lh.aparc.area.table_lh_paracentral_area_loop_our_model.rds,lh_paracentral_area,NMOSD,6.58E-05,0.298806085,0.152005032,0.445401825,0.839934302,0.765266275,0.89020399
lh.aparc.area.table_lh_parahippocampal_area_loop_our_model.rds,lh_parahippocampal_area,MCI,0.005127602,0.276599581,0.082856436,0.470010159,0.852400597,0.749319515,0.894190755
lh.aparc.area.table_lh_parahippocampal_area_loop_our_model.rds,lh_parahippocampal_area,AD,0.000270306,0.239786825,0.110721211,0.368724161,0.8728136,0.800094221,0.897868959
lh.aparc.area.table_lh_parahippocampal_area_loop_our_model.rds,lh_parahippocampal_area,PD,0.69040144,0.015517674,-0.060834341,0.09186674,0.968931303,0.92461278,0.965046787
lh.aparc.area.table_lh_parahippocampal_area_loop_our_model.rds,lh_parahippocampal_area,CSVD,0.080431165,-0.110346471,-0.234002066,0.013363917,0.939642082,0.863604086,0.941430228
lh.aparc.area.table_lh_parahippocampal_area_loop_our_model.rds,lh_parahippocampal_area,MS,0.945797249,-0.004085775,-0.121847781,0.110429587,0.923174486,0.854345157,0.93478525
lh.aparc.area.table_lh_parahippocampal_area_loop_our_model.rds,lh_parahippocampal_area,NMOSD,0.007072573,0.201052643,0.054729604,0.347236799,0.914725707,0.83047856,0.935225051
lh.aparc.area.table_lh_parsopercularis_area_loop_our_model.rds,lh_parsopercularis_area,MCI,0.309063687,0.100107788,-0.092727925,0.292822267,0.939343054,0.840782842,0.94205599
lh.aparc.area.table_lh_parsopercularis_area_loop_our_model.rds,lh_parsopercularis_area,AD,3.39E-08,0.365109413,0.235404574,0.494620595,0.834557868,0.77429273,0.885657989
lh.aparc.area.table_lh_parsopercularis_area_loop_our_model.rds,lh_parsopercularis_area,PD,0.005464155,-0.108317434,-0.184712558,-0.031901806,0.942185959,0.90031643,0.955639344
lh.aparc.area.table_lh_parsopercularis_area_loop_our_model.rds,lh_parsopercularis_area,CSVD,0.61116073,0.032069148,-0.091535575,0.155657917,0.943698612,0.874247285,0.947277825
lh.aparc.area.table_lh_parsopercularis_area_loop_our_model.rds,lh_parsopercularis_area,MS,0.391733923,0.051480895,-0.066313087,0.169251621,0.906345405,0.847668905,0.925430025
lh.aparc.area.table_lh_parsopercularis_area_loop_our_model.rds,lh_parsopercularis_area,NMOSD,0.989251177,0.001003105,-0.144881863,0.146887398,0.950036116,0.866440442,0.959529365
lh.aparc.area.table_lh_parsorbitalis_area_loop_our_model.rds,lh_parsorbitalis_area,MCI,0.579651695,0.054487967,-0.138234913,0.247144781,0.862663917,0.755770676,0.896331882
lh.aparc.area.table_lh_parsorbitalis_area_loop_our_model.rds,lh_parsorbitalis_area,AD,4.41E-06,0.302885588,0.1735291,0.432080668,0.857517333,0.781409759,0.879226686
lh.aparc.area.table_lh_parsorbitalis_area_loop_our_model.rds,lh_parsorbitalis_area,PD,1.13E-12,-0.278456251,-0.355148783,-0.201711359,0.879484181,0.830228062,0.900848369
lh.aparc.area.table_lh_parsorbitalis_area_loop_our_model.rds,lh_parsorbitalis_area,CSVD,0.771529919,0.018314978,-0.105281346,0.14190191,0.897155617,0.828247699,0.916060421
lh.aparc.area.table_lh_parsorbitalis_area_loop_our_model.rds,lh_parsorbitalis_area,MS,0.585743087,0.032756391,-0.08502169,0.150519714,0.92444244,0.862987767,0.932872325
lh.aparc.area.table_lh_parsorbitalis_area_loop_our_model.rds,lh_parsorbitalis_area,NMOSD,0.063614596,0.138275527,-0.007831584,0.284286906,0.905114609,0.824831123,0.917959296
lh.aparc.area.table_lh_parstriangularis_area_loop_our_model.rds,lh_parstriangularis_area,MCI,0.295180749,0.103028215,-0.089816428,0.295748071,0.944576552,0.835842246,0.94240056
lh.aparc.area.table_lh_parstriangularis_area_loop_our_model.rds,lh_parstriangularis_area,AD,3.03E-08,0.366435188,0.236722265,0.495953798,0.830075884,0.758609843,0.876239011
lh.aparc.area.table_lh_parstriangularis_area_loop_our_model.rds,lh_parstriangularis_area,PD,0.058107338,-0.073846503,-0.150214896,0.002535889,0.961153529,0.91501923,0.958430056
lh.aparc.area.table_lh_parstriangularis_area_loop_our_model.rds,lh_parstriangularis_area,CSVD,0.097363639,0.104631185,-0.019068285,0.228278651,0.898111647,0.836438938,0.924072444
lh.aparc.area.table_lh_parstriangularis_area_loop_our_model.rds,lh_parstriangularis_area,MS,0.157186497,0.085052633,-0.032782708,0.202849549,0.935715963,0.861932015,0.943209852
lh.aparc.area.table_lh_parstriangularis_area_loop_our_model.rds,lh_parstriangularis_area,NMOSD,0.342946073,0.070635214,-0.075319496,0.21654093,0.923194181,0.860289022,0.946374459
lh.aparc.area.table_lh_pericalcarine_area_loop_our_model.rds,lh_pericalcarine_area,MCI,0.582271515,-0.054111673,-0.246768219,0.138610433,0.949784264,0.825262651,0.948005799
lh.aparc.area.table_lh_pericalcarine_area_loop_our_model.rds,lh_pericalcarine_area,AD,0.076521922,0.116291667,-0.012387921,0.244908705,0.922717688,0.857215387,0.938794504
lh.aparc.area.table_lh_pericalcarine_area_loop_our_model.rds,lh_pericalcarine_area,PD,0.893642902,0.005208563,-0.07114143,0.081557555,0.96855611,0.921476913,0.969972165
lh.aparc.area.table_lh_pericalcarine_area_loop_our_model.rds,lh_pericalcarine_area,CSVD,0.31249451,0.063719387,-0.059916658,0.187323727,0.950193679,0.879568649,0.955506031
lh.aparc.area.table_lh_pericalcarine_area_loop_our_model.rds,lh_pericalcarine_area,MS,0.799634119,0.015254275,-0.102513701,0.133015367,0.918997655,0.852214605,0.930050334
lh.aparc.area.table_lh_pericalcarine_area_loop_our_model.rds,lh_pericalcarine_area,NMOSD,0.007396683,0.199929481,0.053610892,0.346109915,0.881233887,0.810813864,0.916397109
lh.aparc.area.table_lh_postcentral_area_loop_our_model.rds,lh_postcentral_area,MCI,0.683439177,0.040110435,-0.152587305,0.232759499,0.958148054,0.824345734,0.938323601
lh.aparc.area.table_lh_postcentral_area_loop_our_model.rds,lh_postcentral_area,AD,0.245392338,0.076229887,-0.052376886,0.204795623,0.948326979,0.868723618,0.946512059
lh.aparc.area.table_lh_postcentral_area_loop_our_model.rds,lh_postcentral_area,PD,7.06E-06,-0.175331642,-0.251811066,-0.09881907,0.918324622,0.878980978,0.93471981
lh.aparc.area.table_lh_postcentral_area_loop_our_model.rds,lh_postcentral_area,CSVD,0.381010277,-0.055264253,-0.178862925,0.068361946,0.91703968,0.842718969,0.94060175
lh.aparc.area.table_lh_postcentral_area_loop_our_model.rds,lh_postcentral_area,MS,0.738226515,-0.020085348,-0.137846591,0.097684999,0.913827059,0.8449359,0.936605214
lh.aparc.area.table_lh_postcentral_area_loop_our_model.rds,lh_postcentral_area,NMOSD,0.045479683,0.149137725,0.002998331,0.295173846,0.908896637,0.832351513,0.93381676
lh.aparc.area.table_lh_posteriorcingulate_area_loop_our_model.rds,lh_posteriorcingulate_area,MCI,0.884262354,0.014317433,-0.178347673,0.206965155,0.888134813,0.773586157,0.901706562
lh.aparc.area.table_lh_posteriorcingulate_area_loop_our_model.rds,lh_posteriorcingulate_area,AD,1.01E-13,0.495377616,0.364748211,0.625747672,0.760264518,0.689214467,0.804609239
lh.aparc.area.table_lh_posteriorcingulate_area_loop_our_model.rds,lh_posteriorcingulate_area,PD,4.93E-11,-0.257124262,-0.333764435,-0.180435656,0.890090091,0.84954795,0.912705739
lh.aparc.area.table_lh_posteriorcingulate_area_loop_our_model.rds,lh_posteriorcingulate_area,CSVD,0.944910766,0.004358247,-0.119231787,0.127946101,0.932965899,0.869310223,0.952591005
lh.aparc.area.table_lh_posteriorcingulate_area_loop_our_model.rds,lh_posteriorcingulate_area,MS,0.166695797,0.083145093,-0.03468748,0.20094008,0.913866588,0.838432542,0.920870642
lh.aparc.area.table_lh_posteriorcingulate_area_loop_our_model.rds,lh_posteriorcingulate_area,NMOSD,0.366322663,0.067283295,-0.078666016,0.213185938,0.889650607,0.818796376,0.923486676
lh.aparc.area.table_lh_precentral_area_loop_our_model.rds,lh_precentral_area,MCI,0.771004613,0.028628581,-0.164052636,0.221275089,0.923921338,0.817623736,0.928599137
lh.aparc.area.table_lh_precentral_area_loop_our_model.rds,lh_precentral_area,AD,0.014046791,0.161380761,0.03258846,0.290086375,0.902288725,0.828689864,0.927809041
lh.aparc.area.table_lh_precentral_area_loop_our_model.rds,lh_precentral_area,PD,9.19E-08,-0.208678922,-0.285216228,-0.1321022,0.90323062,0.86359468,0.918921124
lh.aparc.area.table_lh_precentral_area_loop_our_model.rds,lh_precentral_area,CSVD,0.707152876,-0.023696025,-0.147283266,0.099903,0.923060863,0.851921586,0.942310237
lh.aparc.area.table_lh_precentral_area_loop_our_model.rds,lh_precentral_area,MS,0.594586092,-0.031986197,-0.149749336,0.085791403,0.926525597,0.862232645,0.944625974
lh.aparc.area.table_lh_precentral_area_loop_our_model.rds,lh_precentral_area,NMOSD,0.412641733,0.061014329,-0.084925517,0.206911782,0.953140863,0.86590485,0.942625707
lh.aparc.area.table_lh_precuneus_area_loop_our_model.rds,lh_precuneus_area,MCI,0.014433328,0.241480765,0.047977513,0.434693101,0.822912001,0.716100504,0.867259136
lh.aparc.area.table_lh_precuneus_area_loop_our_model.rds,lh_precuneus_area,AD,2.03E-12,0.467540368,0.337130563,0.597704662,0.782599571,0.709641601,0.814407904
lh.aparc.area.table_lh_precuneus_area_loop_our_model.rds,lh_precuneus_area,PD,0.002970296,-0.115833775,-0.192236196,-0.039409397,0.941520118,0.899926163,0.948002198
lh.aparc.area.table_lh_precuneus_area_loop_our_model.rds,lh_precuneus_area,CSVD,0.087549232,0.107835628,-0.015869924,0.231487577,0.923843317,0.847509806,0.945966271
lh.aparc.area.table_lh_precuneus_area_loop_our_model.rds,lh_precuneus_area,MS,0.074508472,-0.107260191,-0.22508359,0.010611629,0.921295708,0.854805771,0.931034189
lh.aparc.area.table_lh_precuneus_area_loop_our_model.rds,lh_precuneus_area,NMOSD,0.181795585,0.099481609,-0.046527932,0.245422142,0.916170293,0.842219876,0.933437992
lh.aparc.area.table_lh_rostralanteriorcingulate_area_loop_our_model.rds,lh_rostralanteriorcingulate_area,MCI,0.617933094,0.049064751,-0.14364806,0.241718039,0.893948234,0.776882191,0.919812487
lh.aparc.area.table_lh_rostralanteriorcingulate_area_loop_our_model.rds,lh_rostralanteriorcingulate_area,AD,0.009917733,0.16946598,0.040650001,0.298190926,0.925798565,0.838624307,0.93948232
lh.aparc.area.table_lh_rostralanteriorcingulate_area_loop_our_model.rds,lh_rostralanteriorcingulate_area,PD,1.22E-12,-0.278055754,-0.354747244,-0.20131195,0.883711432,0.845251933,0.908817849
lh.aparc.area.table_lh_rostralanteriorcingulate_area_loop_our_model.rds,lh_rostralanteriorcingulate_area,CSVD,0.551738701,0.037541258,-0.086067784,0.161131623,0.925996557,0.854930178,0.942318406
lh.aparc.area.table_lh_rostralanteriorcingulate_area_loop_our_model.rds,lh_rostralanteriorcingulate_area,MS,0.713471049,-0.022068473,-0.139829892,0.095702919,0.939231491,0.868151464,0.939062771
lh.aparc.area.table_lh_rostralanteriorcingulate_area_loop_our_model.rds,lh_rostralanteriorcingulate_area,NMOSD,0.132302396,0.112154038,-0.033884385,0.258114681,0.919775723,0.844281912,0.938156417
lh.aparc.area.table_lh_rostralmiddlefrontal_area_loop_our_model.rds,lh_rostralmiddlefrontal_area,MCI,0.091811007,0.166104274,-0.026983419,0.358991214,0.896009077,0.778694042,0.906631035
lh.aparc.area.table_lh_rostralmiddlefrontal_area_loop_our_model.rds,lh_rostralmiddlefrontal_area,AD,4.89E-09,0.387392499,0.257552713,0.517031676,0.822185713,0.750536268,0.855275231
lh.aparc.area.table_lh_rostralmiddlefrontal_area_loop_our_model.rds,lh_rostralmiddlefrontal_area,PD,0.007943261,-0.103482577,-0.179873239,-0.027072299,0.912030217,0.876705606,0.935322058
