clinical_feature,MRI_feature,disease,rvalue,pvalue_r
MMSE,lh_transversetemporal_volume,MCI,0.097319813,0.092454909
MMSE,rh_bankssts_volume,MCI,0.128528259,0.026006006
MMSE,rh_caudalanteriorcingulate_volume,MCI,-0.00027005,0.99628357
MMSE,rh_caudalmiddlefrontal_volume,MCI,0.117772024,0.041504476
MMSE,rh_cuneus_volume,MCI,0.019184832,0.740694125
MMSE,rh_entorhinal_volume,MCI,0.163464727,0.004531334
MMSE,rh_frontalpole_volume,MCI,0.032282409,0.577555679
MMSE,rh_fusiform_volume,MCI,0.080915575,0.1621307
MMSE,rh_inferiorparietal_volume,MCI,0.154572358,0.007313228
MMSE,rh_inferiortemporal_volume,MCI,0.206182776,0.000324411
MMSE,rh_insula_volume,MCI,0.179248955,0.001826983
MMSE,rh_isthmuscingulate_volume,MCI,0.147607237,0.010467305
MMSE,rh_lateraloccipital_volume,MCI,0.015909772,0.783752417
MMSE,rh_lateralorbitofrontal_volume,MCI,0.168437562,0.003431524
MMSE,rh_lingual_volume,MCI,0.0120125,0.835852501
MMSE,rh_medialorbitofrontal_volume,MCI,0.115140556,0.046305363
MMSE,rh_middletemporal_volume,MCI,0.174596114,0.002406852
MMSE,rh_paracentral_volume,MCI,0.103582383,0.073224097
MMSE,rh_parahippocampal_volume,MCI,0.117961089,0.041176317
MMSE,rh_parsopercularis_volume,MCI,0.145059507,0.011891986
MMSE,rh_parsorbitalis_volume,MCI,0.09225088,0.110809858
MMSE,rh_parstriangularis_volume,MCI,0.040501349,0.484638156
MMSE,rh_pericalcarine_volume,MCI,0.092569453,0.109577755
MMSE,rh_postcentral_volume,MCI,0.104638704,0.070326709
MMSE,rh_posteriorcingulate_volume,MCI,0.12912836,0.025312261
MMSE,rh_precentral_volume,MCI,0.129649992,0.024722235
MMSE,rh_precuneus_volume,MCI,0.126970826,0.027883232
MMSE,rh_rostralanteriorcingulate_volume,MCI,0.078443247,0.175387683
MMSE,rh_rostralmiddlefrontal_volume,MCI,0.122987723,0.033220575
MMSE,rh_superiorfrontal_volume,MCI,0.140742716,0.014698881
MMSE,rh_superiorparietal_volume,MCI,0.114879804,0.046805449
MMSE,rh_superiortemporal_volume,MCI,0.161451547,0.005060426
MMSE,rh_supramarginal_volume,MCI,0.126608465,0.028336299
MMSE,rh_temporalpole_volume,MCI,0.153896903,0.007576744
MMSE,rh_transversetemporal_volume,MCI,0.111039231,0.054710041
MMSE,Brainstem,MCI,0.070914096,0.220694715
MMSE,cerebellum_total,MCI,0.090511821,0.117728677
MMSE,GMV,MCI,0.210649132,0.00023819
MMSE,mean_thickness,MCI,0.036034776,0.534114813
MMSE,sGMV,MCI,0.128019855,0.026606481
MMSE,TCV,MCI,0.108574846,0.060343291
MMSE,total_surface_arrea,MCI,0.191549353,0.000853565
MMSE,CSF,MCI,0.028011109,0.628928129
MMSE,WMV,MCI,0.078316195,0.176090068
MMSE,lh.accumbens.area.volume,AD,0.300161798,4.72E-11
MMSE,lh.amygdala.volume,AD,0.346907594,1.75E-14
MMSE,lh.caudate.volume,AD,0.175231928,0.000155903
MMSE,lh.hippocampus.volume,AD,0.262935903,9.97E-09
MMSE,lh.pallidum.volume,AD,-0.016271053,0.727518078
MMSE,lh.putamen.volume,AD,0.290182321,2.14E-10
MMSE,lh.thalamus.volume,AD,0.151664408,0.001089062
MMSE,lh.ventraldc.volume,AD,0.16582255,0.000349588
MMSE,rh.accumbens.area.volume,AD,0.291251605,1.83E-10
MMSE,rh.amygdala.volume,AD,0.323124784,1.16E-12
MMSE,rh.caudate.volume,AD,0.141924149,0.002254789
MMSE,rh.hippocampus.volume,AD,0.240797326,1.67E-07
MMSE,rh.pallidum.volume,AD,0.054084674,0.24647944
MMSE,rh.putamen.volume,AD,0.324844684,8.64E-13
MMSE,rh.thalamus.volume,AD,0.167364782,0.000307134
MMSE,rh.ventraldc.volume,AD,0.125756948,0.006860802
MMSE,lh_bankssts_thickness,AD,0.327148709,5.83E-13
MMSE,lh_caudalanteriorcingulate_thickness,AD,0.06116757,0.189862586
MMSE,lh_caudalmiddlefrontal_thickness,AD,0.382088437,1.79E-17
MMSE,lh_cuneus_thickness,AD,0.215724719,2.95E-06
MMSE,lh_entorhinal_thickness,AD,0.358514935,1.98E-15
MMSE,lh_frontalpole_thickness,AD,0.151159854,0.001132114
MMSE,lh_fusiform_thickness,AD,0.395905789,9.47E-19
MMSE,lh_inferiorparietal_thickness,AD,0.382245658,1.74E-17
MMSE,lh_inferiortemporal_thickness,AD,0.412790808,2.14E-20
MMSE,lh_insula_thickness,AD,0.371215942,1.65E-16
MMSE,lh_isthmuscingulate_thickness,AD,0.391991611,2.21E-18
MMSE,lh_lateraloccipital_thickness,AD,0.321425194,1.54E-12
MMSE,lh_lateralorbitofrontal_thickness,AD,0.254076081,3.18E-08
MMSE,lh_lingual_thickness,AD,0.230183558,5.85E-07
MMSE,lh_medialorbitofrontal_thickness,AD,0.278894296,1.11E-09
MMSE,lh_middletemporal_thickness,AD,0.410223483,3.87E-20
MMSE,lh_paracentral_thickness,AD,0.223929673,1.19E-06
MMSE,lh_parahippocampal_thickness,AD,0.195179946,2.44E-05
MMSE,lh_parsopercularis_thickness,AD,0.360061747,1.47E-15
MMSE,lh_parsorbitalis_thickness,AD,0.253156075,3.57E-08
MMSE,lh_parstriangularis_thickness,AD,0.271078705,3.31E-09
MMSE,lh_pericalcarine_thickness,AD,0.140878523,0.002431716
MMSE,lh_postcentral_thickness,AD,0.319977886,1.96E-12
MMSE,lh_posteriorcingulate_thickness,AD,0.398433942,5.44E-19
MMSE,lh_precentral_thickness,AD,0.271606188,3.07E-09
MMSE,lh_precuneus_thickness,AD,0.4132973,1.91E-20
MMSE,lh_rostralanteriorcingulate_thickness,AD,0.108421095,0.019888364
MMSE,lh_rostralmiddlefrontal_thickness,AD,0.356116985,3.14E-15
MMSE,lh_superiorfrontal_thickness,AD,0.371440071,1.58E-16
MMSE,lh_superiorparietal_thickness,AD,0.347938591,1.45E-14
MMSE,lh_superiortemporal_thickness,AD,0.415096131,1.26E-20
MMSE,lh_supramarginal_thickness,AD,0.401615386,2.69E-19
MMSE,lh_temporalpole_thickness,AD,0.333377322,1.99E-13
MMSE,lh_transversetemporal_thickness,AD,0.186017406,5.86E-05
MMSE,rh_bankssts_thickness,AD,0.375873641,6.44E-17
MMSE,rh_caudalanteriorcingulate_thickness,AD,0.21029913,5.26E-06
MMSE,rh_caudalmiddlefrontal_thickness,AD,0.370139126,2.05E-16
MMSE,rh_cuneus_thickness,AD,0.176449369,0.000140003
MMSE,rh_entorhinal_thickness,AD,0.310674795,8.98E-12
MMSE,rh_frontalpole_thickness,AD,0.16416981,0.000401116
MMSE,rh_fusiform_thickness,AD,0.343111965,3.50E-14
MMSE,rh_inferiorparietal_thickness,AD,0.365326825,5.30E-16
MMSE,rh_inferiortemporal_thickness,AD,0.404320451,1.47E-19
MMSE,rh_insula_thickness,AD,0.330107381,3.51E-13
MMSE,rh_isthmuscingulate_thickness,AD,0.312234891,6.98E-12
MMSE,rh_lateraloccipital_thickness,AD,0.32428716,9.50E-13
MMSE,rh_lateralorbitofrontal_thickness,AD,0.259417399,1.59E-08
MMSE,rh_lingual_thickness,AD,0.278407514,1.19E-09
MMSE,rh_medialorbitofrontal_thickness,AD,0.247218039,7.56E-08
MMSE,rh_middletemporal_thickness,AD,0.424491034,1.37E-21
MMSE,rh_paracentral_thickness,AD,0.222728112,1.37E-06
MMSE,rh_parahippocampal_thickness,AD,0.273664633,2.31E-09
MMSE,rh_parsopercularis_thickness,AD,0.350992868,8.23E-15
MMSE,rh_parsorbitalis_thickness,AD,0.275025168,1.91E-09
MMSE,rh_parstriangularis_thickness,AD,0.30107954,4.09E-11
MMSE,rh_pericalcarine_thickness,AD,0.144614944,0.001852187
MMSE,rh_postcentral_thickness,AD,0.29861169,5.99E-11
MMSE,rh_posteriorcingulate_thickness,AD,0.338786905,7.63E-14
MMSE,rh_precentral_thickness,AD,0.277419732,1.36E-09
MMSE,rh_precuneus_thickness,AD,0.339114449,7.20E-14
MMSE,rh_rostralanteriorcingulate_thickness,AD,0.139414573,0.002700734
MMSE,rh_rostralmiddlefrontal_thickness,AD,0.361182089,1.19E-15
MMSE,rh_superiorfrontal_thickness,AD,0.357686698,2.33E-15
MMSE,rh_superiorparietal_thickness,AD,0.385345508,9.08E-18
MMSE,rh_superiortemporal_thickness,AD,0.382496931,1.65E-17
MMSE,rh_supramarginal_thickness,AD,0.422945308,1.98E-21
MMSE,rh_temporalpole_thickness,AD,0.29995998,4.87E-11
MMSE,rh_transversetemporal_thickness,AD,0.166150371,0.00034013
MMSE,lh_bankssts_area,AD,0.202793787,1.14E-05
MMSE,lh_caudalanteriorcingulate_area,AD,-0.037616291,0.420387869
MMSE,lh_caudalmiddlefrontal_area,AD,0.118306979,0.011015837
MMSE,lh_cuneus_area,AD,-0.098694403,0.034134422
MMSE,lh_entorhinal_area,AD,0.02552916,0.584560603
MMSE,lh_frontalpole_area,AD,-0.036494803,0.434385166
MMSE,lh_fusiform_area,AD,0.203811562,1.03E-05
MMSE,lh_inferiorparietal_area,AD,0.158894331,0.00061679
MMSE,lh_inferiortemporal_area,AD,0.249687007,5.55E-08
MMSE,lh_insula_area,AD,0.053273409,0.253647778
MMSE,lh_isthmuscingulate_area,AD,-0.000563563,0.990371869
MMSE,lh_lateraloccipital_area,AD,0.131697178,0.004621048
MMSE,lh_lateralorbitofrontal_area,AD,0.069283061,0.137459849
MMSE,lh_lingual_area,AD,-0.020908707,0.654327042
MMSE,lh_medialorbitofrontal_area,AD,-0.038787568,0.406054907
MMSE,lh_middletemporal_area,AD,0.250196603,5.20E-08
MMSE,lh_paracentral_area,AD,-0.010073112,0.829223798
MMSE,lh_parahippocampal_area,AD,0.15136586,0.00111435
MMSE,lh_parsopercularis_area,AD,0.105320828,0.023729071
MMSE,lh_parsorbitalis_area,AD,-0.007497476,0.872453467
MMSE,lh_parstriangularis_area,AD,0.147529403,0.00149121
MMSE,lh_pericalcarine_area,AD,-0.12506521,0.007176586
MMSE,lh_postcentral_area,AD,-0.082326776,0.077424294
MMSE,lh_posteriorcingulate_area,AD,0.074363914,0.110816346
MMSE,lh_precentral_area,AD,0.008249842,0.859780385
MMSE,lh_precuneus_area,AD,0.083230403,0.074215982
MMSE,lh_rostralanteriorcingulate_area,AD,-0.012686264,0.785885708
MMSE,lh_rostralmiddlefrontal_area,AD,0.103357006,0.026480579
MMSE,lh_superiorfrontal_area,AD,0.071932295,0.123011093
MMSE,lh_superiorparietal_area,AD,-0.03259881,0.485044935
MMSE,lh_superiortemporal_area,AD,0.130225327,0.005103939
MMSE,lh_supramarginal_area,AD,0.05672366,0.22414456
MMSE,lh_temporalpole_area,AD,-0.191018232,3.65E-05
MMSE,lh_transversetemporal_area,AD,0.023532889,0.614282034
MMSE,rh_bankssts_area,AD,0.253551784,3.40E-08
MMSE,rh_caudalanteriorcingulate_area,AD,0.017099126,0.714242811
MMSE,rh_caudalmiddlefrontal_area,AD,0.1038069,0.025827078
MMSE,rh_cuneus_area,AD,-0.145092726,0.001787998
MMSE,rh_entorhinal_area,AD,-0.007380561,0.874425837
MMSE,rh_frontalpole_area,AD,-0.072858732,0.118247226
MMSE,rh_fusiform_area,AD,0.101672603,0.029055272
MMSE,rh_inferiorparietal_area,AD,0.160562923,0.000539072
MMSE,rh_inferiortemporal_area,AD,0.097966507,0.035485007
MMSE,rh_insula_area,AD,0.081068065,0.082080083
MMSE,rh_isthmuscingulate_area,AD,0.011324387,0.808398524
MMSE,rh_lateraloccipital_area,AD,0.049962254,0.284398185
MMSE,rh_lateralorbitofrontal_area,AD,0.039279146,0.400127167
MMSE,rh_lingual_area,AD,-0.081925826,0.078883489
MMSE,rh_medialorbitofrontal_area,AD,0.009980424,0.830771384
MMSE,rh_middletemporal_area,AD,0.170890864,0.000227473
MMSE,rh_paracentral_area,AD,0.030554714,0.512848158
MMSE,rh_parahippocampal_area,AD,0.034504873,0.459870674
MMSE,rh_parsopercularis_area,AD,0.119222012,0.010407154
MMSE,rh_parsorbitalis_area,AD,0.047578846,0.30802966
MMSE,rh_parstriangularis_area,AD,0.087074756,0.06175538
MMSE,rh_pericalcarine_area,AD,-0.119664586,0.010123601
MMSE,rh_postcentral_area,AD,-0.088315715,0.058122274
MMSE,rh_posteriorcingulate_area,AD,0.221007074,1.65E-06
MMSE,rh_precentral_area,AD,-0.034880695,0.454994496
MMSE,rh_precuneus_area,AD,0.038848875,0.405312799
MMSE,rh_rostralanteriorcingulate_area,AD,-0.045412542,0.330601272
MMSE,rh_rostralmiddlefrontal_area,AD,0.049617187,0.287741667
MMSE,rh_superiorfrontal_area,AD,-0.013885167,0.766212953
MMSE,rh_superiorparietal_area,AD,-0.008568553,0.854422565
MMSE,rh_superiortemporal_area,AD,0.113604936,0.014667562
MMSE,rh_supramarginal_area,AD,0.068701132,0.140801799
MMSE,rh_temporalpole_area,AD,-0.192490563,3.17E-05
MMSE,rh_transversetemporal_area,AD,-0.017648599,0.705480978
MMSE,lh_bankssts_volume,AD,0.318152965,2.65E-12
MMSE,lh_caudalanteriorcingulate_volume,AD,-0.006931392,0.882010489
MMSE,lh_caudalmiddlefrontal_volume,AD,0.289874312,2.24E-10
MMSE,lh_cuneus_volume,AD,-0.032885203,0.481215544
MMSE,lh_entorhinal_volume,AD,0.291065574,1.88E-10
MMSE,lh_frontalpole_volume,AD,0.154850415,0.00085025
MMSE,lh_fusiform_volume,AD,0.393231419,1.69E-18
MMSE,lh_inferiorparietal_volume,AD,0.314706982,4.67E-12
MMSE,lh_inferiortemporal_volume,AD,0.415295852,1.20E-20
MMSE,lh_insula_volume,AD,0.259244027,1.62E-08
MMSE,lh_isthmuscingulate_volume,AD,0.264192984,8.43E-09
MMSE,lh_lateraloccipital_volume,AD,0.295566802,9.54E-11
MMSE,lh_lateralorbitofrontal_volume,AD,0.270830223,3.42E-09
MMSE,lh_lingual_volume,AD,0.044534937,0.340041588
MMSE,lh_medialorbitofrontal_volume,AD,0.218753254,2.12E-06
MMSE,lh_middletemporal_volume,AD,0.408847194,5.30E-20
MMSE,lh_paracentral_volume,AD,0.102321538,0.028038973
MMSE,lh_parahippocampal_volume,AD,0.242349367,1.38E-07
MMSE,lh_parsopercularis_volume,AD,0.239274027,2.00E-07
MMSE,lh_parsorbitalis_volume,AD,0.231534914,5.00E-07
MMSE,lh_parstriangularis_volume,AD,0.275489268,1.79E-09
MMSE,lh_pericalcarine_volume,AD,-0.007647903,0.869916903
MMSE,lh_postcentral_volume,AD,0.148637487,0.001371828
MMSE,lh_posteriorcingulate_volume,AD,0.266700324,6.01E-09
MMSE,lh_precentral_volume,AD,0.220135623,1.82E-06
MMSE,lh_precuneus_volume,AD,0.361123982,1.20E-15
MMSE,lh_rostralanteriorcingulate_volume,AD,0.03383601,0.468620666
MMSE,lh_rostralmiddlefrontal_volume,AD,0.318883942,2.35E-12
MMSE,lh_superiorfrontal_volume,AD,0.298228843,6.35E-11
MMSE,lh_superiorparietal_volume,AD,0.20780011,6.84E-06
MMSE,lh_superiortemporal_volume,AD,0.377314724,4.80E-17
MMSE,lh_supramarginal_volume,AD,0.32405618,9.87E-13
MMSE,lh_temporalpole_volume,AD,0.154924076,0.000845351
MMSE,lh_transversetemporal_volume,AD,0.128507855,0.005724554
MMSE,rh_bankssts_volume,AD,0.342631025,3.82E-14
MMSE,rh_caudalanteriorcingulate_volume,AD,0.12666742,0.006464151
MMSE,rh_caudalmiddlefrontal_volume,AD,0.265120965,7.44E-09
MMSE,rh_cuneus_volume,AD,-0.016649884,0.72143445
MMSE,rh_entorhinal_volume,AD,0.215876034,2.90E-06
MMSE,rh_frontalpole_volume,AD,0.129839015,0.005237995
MMSE,rh_fusiform_volume,AD,0.331273803,2.87E-13
MMSE,rh_inferiorparietal_volume,AD,0.355406323,3.59E-15
MMSE,rh_inferiortemporal_volume,AD,0.333687528,1.88E-13
MMSE,rh_insula_volume,AD,0.307281674,1.55E-11
MMSE,rh_isthmuscingulate_volume,AD,0.195159008,2.45E-05
MMSE,rh_lateraloccipital_volume,AD,0.216140002,2.82E-06
MMSE,rh_lateralorbitofrontal_volume,AD,0.278210835,1.22E-09
MMSE,rh_lingual_volume,AD,0.035638562,0.445250231
MMSE,rh_medialorbitofrontal_volume,AD,0.243064674,1.26E-07
MMSE,rh_middletemporal_volume,AD,0.34755488,1.56E-14
MMSE,rh_paracentral_volume,AD,0.185389497,6.22E-05
MMSE,rh_parahippocampal_volume,AD,0.245105185,9.83E-08
MMSE,rh_parsopercularis_volume,AD,0.311166444,8.30E-12
MMSE,rh_parsorbitalis_volume,AD,0.253344404,3.49E-08
MMSE,rh_parstriangularis_volume,AD,0.234748179,3.43E-07
MMSE,rh_pericalcarine_volume,AD,-0.024956561,0.59301737
MMSE,rh_postcentral_volume,AD,0.163572316,0.000421425
MMSE,rh_posteriorcingulate_volume,AD,0.39951753,4.29E-19
MMSE,rh_precentral_volume,AD,0.196235674,2.20E-05
MMSE,rh_precuneus_volume,AD,0.251558082,4.38E-08
MMSE,rh_rostralanteriorcingulate_volume,AD,0.071103544,0.127398056
MMSE,rh_rostralmiddlefrontal_volume,AD,0.257899471,1.94E-08
MMSE,rh_superiorfrontal_volume,AD,0.216526579,2.70E-06
MMSE,rh_superiorparietal_volume,AD,0.269896433,3.89E-09
MMSE,rh_superiortemporal_volume,AD,0.349175253,1.15E-14
MMSE,rh_supramarginal_volume,AD,0.315357878,4.20E-12
MMSE,rh_temporalpole_volume,AD,0.117117794,0.011853887
MMSE,rh_transversetemporal_volume,AD,0.094650016,0.042227928
MMSE,Brainstem,AD,0.049475569,0.289121485
MMSE,cerebellum_total,AD,0.074730968,0.109061193
MMSE,GMV,AD,0.413674234,1.75E-20
MMSE,mean_thickness,AD,0.463900029,5.59E-26
MMSE,sGMV,AD,0.307341665,1.53E-11
MMSE,TCV,AD,0.009843536,0.833058172
MMSE,total_surface_arrea,AD,0.114792534,0.013656797
MMSE,CSF,AD,-0.324432267,9.26E-13
MMSE,WMV,AD,0.014095587,0.762775232
MMSE,lh.accumbens.area.volume,PD,0.066488548,0.03891936
MMSE,lh.amygdala.volume,PD,0.107948705,0.000782703
MMSE,lh.caudate.volume,PD,0.020604572,0.522622619
MMSE,lh.hippocampus.volume,PD,0.169355617,1.21E-07
MMSE,lh.pallidum.volume,PD,0.044170349,0.170369255
MMSE,lh.putamen.volume,PD,0.075308757,0.019298405
MMSE,lh.thalamus.volume,PD,0.168963562,1.29E-07
MMSE,lh.ventraldc.volume,PD,0.160398392,5.48E-07
MMSE,rh.accumbens.area.volume,PD,0.113735384,0.000400066
MMSE,rh.amygdala.volume,PD,0.121526538,0.000154144
MMSE,rh.caudate.volume,PD,0.030678052,0.341104251
MMSE,rh.hippocampus.volume,PD,0.175136565,4.35E-08
MMSE,rh.pallidum.volume,PD,0.038959953,0.226601408
MMSE,rh.putamen.volume,PD,0.040060824,0.213737562
MMSE,rh.thalamus.volume,PD,0.159163093,6.71E-07
MMSE,rh.ventraldc.volume,PD,0.145729345,5.48E-06
MMSE,lh_bankssts_thickness,PD,0.014440157,0.654140572
MMSE,lh_caudalanteriorcingulate_thickness,PD,0.051292971,0.111301379
MMSE,lh_caudalmiddlefrontal_thickness,PD,0.083675596,0.009308016
MMSE,lh_cuneus_thickness,PD,-0.040512117,0.208619082
MMSE,lh_entorhinal_thickness,PD,0.075985234,0.018235868
MMSE,lh_frontalpole_thickness,PD,0.055880097,0.082742522
MMSE,lh_fusiform_thickness,PD,0.115397015,0.000328018
MMSE,lh_inferiorparietal_thickness,PD,0.02632215,0.414062844
MMSE,lh_inferiortemporal_thickness,PD,0.067549779,0.035898636
MMSE,lh_insula_thickness,PD,0.140216476,1.23E-05
MMSE,lh_isthmuscingulate_thickness,PD,0.031111799,0.334318493
MMSE,lh_lateraloccipital_thickness,PD,-0.002932512,0.927509287
MMSE,lh_lateralorbitofrontal_thickness,PD,0.114646065,0.000358931
MMSE,lh_lingual_thickness,PD,0.053035746,0.099650627
MMSE,lh_medialorbitofrontal_thickness,PD,0.110524066,0.000582873
MMSE,lh_middletemporal_thickness,PD,0.059647666,0.064001477
MMSE,lh_paracentral_thickness,PD,0.089485085,0.005406095
MMSE,lh_parahippocampal_thickness,PD,0.047116639,0.14358571
MMSE,lh_parsopercularis_thickness,PD,0.120551761,0.000174231
MMSE,lh_parsorbitalis_thickness,PD,0.095916424,0.002858037
MMSE,lh_parstriangularis_thickness,PD,0.152474952,1.95E-06
MMSE,lh_pericalcarine_thickness,PD,-0.081036263,0.01179474
MMSE,lh_postcentral_thickness,PD,0.022010048,0.494653248
MMSE,lh_posteriorcingulate_thickness,PD,0.017225283,0.593037123
MMSE,lh_precentral_thickness,PD,0.112674227,0.000453532
MMSE,lh_precuneus_thickness,PD,-0.012498964,0.698174901
MMSE,lh_rostralanteriorcingulate_thickness,PD,0.036366268,0.25906357
MMSE,lh_rostralmiddlefrontal_thickness,PD,0.098669053,0.002150516
MMSE,lh_superiorfrontal_thickness,PD,0.115253132,0.000333741
MMSE,lh_superiorparietal_thickness,PD,-0.018500632,0.565956863
MMSE,lh_superiortemporal_thickness,PD,0.092813993,0.003905324
MMSE,lh_supramarginal_thickness,PD,0.074156565,0.021232765
MMSE,lh_temporalpole_thickness,PD,0.072908705,0.023515863
MMSE,lh_transversetemporal_thickness,PD,0.048670453,0.130824986
MMSE,rh_bankssts_thickness,PD,0.008786157,0.785169447
MMSE,rh_caudalanteriorcingulate_thickness,PD,0.043195362,0.180009192
MMSE,rh_caudalmiddlefrontal_thickness,PD,0.087759376,0.006373353
MMSE,rh_cuneus_thickness,PD,-0.014019544,0.663586881
MMSE,rh_entorhinal_thickness,PD,0.02233801,0.488243614
MMSE,rh_frontalpole_thickness,PD,0.022816066,0.478981259
MMSE,rh_fusiform_thickness,PD,0.071650018,0.026031291
MMSE,rh_inferiorparietal_thickness,PD,0.018137259,0.573611949
MMSE,rh_inferiortemporal_thickness,PD,0.102866961,0.001374964
MMSE,rh_insula_thickness,PD,0.10990121,0.000626304
MMSE,rh_isthmuscingulate_thickness,PD,0.046608275,0.147961325
MMSE,rh_lateraloccipital_thickness,PD,0.001907827,0.952801708
MMSE,rh_lateralorbitofrontal_thickness,PD,0.09155598,0.004421245
MMSE,rh_lingual_thickness,PD,0.026273911,0.414919241
MMSE,rh_medialorbitofrontal_thickness,PD,0.091080222,0.004631909
MMSE,rh_middletemporal_thickness,PD,0.106447008,0.000926827
MMSE,rh_paracentral_thickness,PD,0.108323509,0.000750125
MMSE,rh_parahippocampal_thickness,PD,0.002475987,0.938770246
MMSE,rh_parsopercularis_thickness,PD,0.095008718,0.003134268
MMSE,rh_parsorbitalis_thickness,PD,0.082580779,0.01027644
MMSE,rh_parstriangularis_thickness,PD,0.105596776,0.001018945
MMSE,rh_pericalcarine_thickness,PD,-0.019554769,0.5440309
MMSE,rh_postcentral_thickness,PD,0.0136038,0.672976577
MMSE,rh_posteriorcingulate_thickness,PD,-0.031109887,0.334348214
MMSE,rh_precentral_thickness,PD,0.078006746,0.015359487
MMSE,rh_precuneus_thickness,PD,0.017675051,0.583419387
MMSE,rh_rostralanteriorcingulate_thickness,PD,0.035886916,0.265398848
MMSE,rh_rostralmiddlefrontal_thickness,PD,0.05854173,0.0690995
MMSE,rh_superiorfrontal_thickness,PD,0.079475857,0.013527136
MMSE,rh_superiorparietal_thickness,PD,-0.031131398,0.33401394
MMSE,rh_superiortemporal_thickness,PD,0.127327086,7.30E-05
MMSE,rh_supramarginal_thickness,PD,0.049460299,0.124684306
MMSE,rh_temporalpole_thickness,PD,0.089176818,0.005568516
MMSE,rh_transversetemporal_thickness,PD,0.060925241,0.058502477
MMSE,lh_bankssts_area,PD,0.070203078,0.029206772
MMSE,lh_caudalanteriorcingulate_area,PD,0.088214942,0.006103954
MMSE,lh_caudalmiddlefrontal_area,PD,0.086705476,0.007037941
MMSE,lh_cuneus_area,PD,0.031444381,0.329174684
MMSE,lh_entorhinal_area,PD,0.045579977,0.157122152
MMSE,lh_frontalpole_area,PD,0.08660476,0.007104597
MMSE,lh_fusiform_area,PD,0.121192509,0.000160769
MMSE,lh_inferiorparietal_area,PD,0.075170784,0.019521631
MMSE,lh_inferiortemporal_area,PD,0.091538919,0.004428647
MMSE,lh_insula_area,PD,0.078016697,0.015346377
MMSE,lh_isthmuscingulate_area,PD,0.058080483,0.071321928
MMSE,lh_lateraloccipital_area,PD,0.07029755,0.028989732
MMSE,lh_lateralorbitofrontal_area,PD,0.107120657,0.00085938
