Index,MRI_measure,disease,pvalue,cohens_d,cohens_d_CI_low,cohens_d_CI_high,Overlap,Overlap_CI_low,Overlap_CI_high
lh.aparc.area.table_lh_inferiortemporal_area_loop_our_model.rds,lh_inferiortemporal_area,PD,0.755572301,0.012127803,-0.064223412,0.088476716,0.914698623,0.872945012,0.936443974
lh.aparc.area.table_lh_inferiortemporal_area_loop_our_model.rds,lh_inferiortemporal_area,CSVD,0.420577446,-0.050807948,-0.174404032,0.072813455,0.929982126,0.871112556,0.949567681
lh.aparc.area.table_lh_inferiortemporal_area_loop_our_model.rds,lh_inferiortemporal_area,MS,1.33E-07,0.319020884,0.20043896,0.437460357,0.85136007,0.792089908,0.897541151
lh.aparc.area.table_lh_inferiortemporal_area_loop_our_model.rds,lh_inferiortemporal_area,NMOSD,0.945620652,0.005078594,-0.140808016,0.150961692,0.936861566,0.855697801,0.948607105
lh.aparc.area.table_lh_insula_area_loop_our_model.rds,lh_insula_area,MCI,0.307562558,-0.100419295,-0.293134323,0.092417408,0.915458483,0.812155048,0.93626969
lh.aparc.area.table_lh_insula_area_loop_our_model.rds,lh_insula_area,AD,0.000251783,-0.240995489,-0.369937145,-0.111924874,0.89110926,0.831364478,0.910895768
lh.aparc.area.table_lh_insula_area_loop_our_model.rds,lh_insula_area,PD,1.76E-07,-0.204016796,-0.28054537,-0.127449686,0.886682105,0.851675811,0.911786205
lh.aparc.area.table_lh_insula_area_loop_our_model.rds,lh_insula_area,CSVD,0.701910098,-0.024141408,-0.147728683,0.099457906,0.889248074,0.832524533,0.914185302
lh.aparc.area.table_lh_insula_area_loop_our_model.rds,lh_insula_area,MS,0.120054643,0.093475704,-0.024372645,0.211281825,0.910015474,0.842139883,0.930679656
lh.aparc.area.table_lh_insula_area_loop_our_model.rds,lh_insula_area,NMOSD,0.625798875,-0.036312397,-0.18219646,0.109596877,0.917498886,0.844545196,0.944529445
lh.aparc.area.table_lh_isthmuscingulate_area_loop_our_model.rds,lh_isthmuscingulate_area,MCI,0.208467834,0.123827995,-0.069086242,0.316592286,0.890976306,0.769554658,0.918839967
lh.aparc.area.table_lh_isthmuscingulate_area_loop_our_model.rds,lh_isthmuscingulate_area,AD,0.872071446,0.010563543,-0.117979692,0.139101091,0.940796061,0.870427268,0.945609178
lh.aparc.area.table_lh_isthmuscingulate_area_loop_our_model.rds,lh_isthmuscingulate_area,PD,3.29E-09,-0.231255249,-0.307837733,-0.154629152,0.866394033,0.821854459,0.899503708
lh.aparc.area.table_lh_isthmuscingulate_area_loop_our_model.rds,lh_isthmuscingulate_area,CSVD,0.000376231,-0.22500762,-0.348931868,-0.100971988,0.893043125,0.818650771,0.919432562
lh.aparc.area.table_lh_isthmuscingulate_area_loop_our_model.rds,lh_isthmuscingulate_area,MS,8.40E-08,-0.324120292,-0.442582671,-0.205513185,0.862149764,0.807472997,0.896218144
lh.aparc.area.table_lh_isthmuscingulate_area_loop_our_model.rds,lh_isthmuscingulate_area,NMOSD,0.1583904,-0.105096272,-0.251045347,0.040925699,0.92597201,0.851748485,0.948257884
lh.aparc.area.table_lh_lateraloccipital_area_loop_our_model.rds,lh_lateraloccipital_area,MCI,0.354007465,-0.091206693,-0.283905929,0.101603067,0.949653997,0.8293287,0.950411325
lh.aparc.area.table_lh_lateraloccipital_area_loop_our_model.rds,lh_lateraloccipital_area,AD,0.466902738,-0.047732812,-0.176277798,0.080837867,0.89307089,0.833110517,0.92250625
lh.aparc.area.table_lh_lateraloccipital_area_loop_our_model.rds,lh_lateraloccipital_area,PD,0.067069116,0.071363323,-0.005017118,0.147730217,0.94724362,0.902289051,0.950506539
lh.aparc.area.table_lh_lateraloccipital_area_loop_our_model.rds,lh_lateraloccipital_area,CSVD,0.464365445,-0.046154787,-0.169748579,0.077461972,0.944724035,0.868122087,0.943255777
lh.aparc.area.table_lh_lateraloccipital_area_loop_our_model.rds,lh_lateraloccipital_area,MS,0.346283611,0.056612767,-0.061186478,0.174386428,0.934872993,0.865751436,0.943177427
lh.aparc.area.table_lh_lateraloccipital_area_loop_our_model.rds,lh_lateraloccipital_area,NMOSD,0.001005788,0.245808761,0.099288211,0.392159882,0.88000749,0.790252519,0.917721937
lh.aparc.area.table_lh_lateralorbitofrontal_area_loop_our_model.rds,lh_lateralorbitofrontal_area,MCI,0.001446719,0.315215046,0.121174377,0.50887779,0.844012339,0.736590489,0.891342539
lh.aparc.area.table_lh_lateralorbitofrontal_area_loop_our_model.rds,lh_lateralorbitofrontal_area,AD,0.361335702,0.059894863,-0.068689637,0.188447057,0.944054092,0.883950532,0.958615612
lh.aparc.area.table_lh_lateralorbitofrontal_area_loop_our_model.rds,lh_lateralorbitofrontal_area,PD,0.001797716,-0.121730758,-0.198139309,-0.045299138,0.898903494,0.852448557,0.910446324
lh.aparc.area.table_lh_lateralorbitofrontal_area_loop_our_model.rds,lh_lateralorbitofrontal_area,CSVD,0.022757095,-0.143832377,-0.267545404,-0.020047896,0.933468717,0.87625807,0.952824703
lh.aparc.area.table_lh_lateralorbitofrontal_area_loop_our_model.rds,lh_lateralorbitofrontal_area,MS,2.45E-10,0.383916046,0.264986383,0.502675154,0.840099356,0.77582486,0.876154355
lh.aparc.area.table_lh_lateralorbitofrontal_area_loop_our_model.rds,lh_lateralorbitofrontal_area,NMOSD,1.22E-06,0.364257945,0.217041113,0.511225771,0.856533572,0.783493019,0.901523671
lh.aparc.area.table_lh_lingual_area_loop_our_model.rds,lh_lingual_area,MCI,0.68069967,0.040477799,-0.152220516,0.233127016,0.910172221,0.808180251,0.936908338
lh.aparc.area.table_lh_lingual_area_loop_our_model.rds,lh_lingual_area,AD,0.889290409,0.009131744,-0.119410857,0.137669468,0.912010299,0.848023952,0.941061666
lh.aparc.area.table_lh_lingual_area_loop_our_model.rds,lh_lingual_area,PD,0.000418437,0.137613784,0.061161021,0.214040489,0.93873731,0.89369202,0.951231587
lh.aparc.area.table_lh_lingual_area_loop_our_model.rds,lh_lingual_area,CSVD,0.895725929,0.008266453,-0.115324931,0.131853717,0.953901697,0.879068461,0.963470555
lh.aparc.area.table_lh_lingual_area_loop_our_model.rds,lh_lingual_area,MS,0.038313649,0.124612402,0.006707051,0.242461522,0.936906178,0.867030968,0.95010225
lh.aparc.area.table_lh_lingual_area_loop_our_model.rds,lh_lingual_area,NMOSD,0.00059245,0.256819337,0.110244655,0.403217071,0.883692814,0.792157144,0.920116704
lh.aparc.area.table_lh_medialorbitofrontal_area_loop_our_model.rds,lh_medialorbitofrontal_area,MCI,0.021038721,0.227667569,0.034250628,0.420810016,0.904373579,0.793442549,0.93760334
lh.aparc.area.table_lh_medialorbitofrontal_area_loop_our_model.rds,lh_medialorbitofrontal_area,AD,0.029233945,-0.143212821,-0.271878836,-0.01446986,0.921567527,0.855344403,0.949442155
lh.aparc.area.table_lh_medialorbitofrontal_area_loop_our_model.rds,lh_medialorbitofrontal_area,PD,9.67E-13,-0.279319134,-0.356013855,-0.202571849,0.861414756,0.823040571,0.888701991
lh.aparc.area.table_lh_medialorbitofrontal_area_loop_our_model.rds,lh_medialorbitofrontal_area,CSVD,0.011757072,-0.159153137,-0.282898277,-0.03532899,0.937335591,0.864682183,0.94358506
lh.aparc.area.table_lh_medialorbitofrontal_area_loop_our_model.rds,lh_medialorbitofrontal_area,MS,1.70E-07,0.316203708,0.197635483,0.434630667,0.846172372,0.789284896,0.892375748
lh.aparc.area.table_lh_medialorbitofrontal_area_loop_our_model.rds,lh_medialorbitofrontal_area,NMOSD,0.865693608,-0.012593305,-0.15847504,0.133297165,0.8839362,0.8195994,0.919819641
lh.aparc.area.table_lh_middletemporal_area_loop_our_model.rds,lh_middletemporal_area,MCI,0.277516671,0.10688094,-0.085975856,0.299608285,0.962692248,0.841233792,0.949559229
lh.aparc.area.table_lh_middletemporal_area_loop_our_model.rds,lh_middletemporal_area,AD,1.46E-05,0.285793346,0.156521875,0.414912337,0.834538301,0.760267776,0.886007047
lh.aparc.area.table_lh_middletemporal_area_loop_our_model.rds,lh_middletemporal_area,PD,0.137077263,-0.05793374,-0.134293615,0.018437139,0.914409058,0.875208332,0.925422417
lh.aparc.area.table_lh_middletemporal_area_loop_our_model.rds,lh_middletemporal_area,CSVD,0.570680586,-0.035768017,-0.159357803,0.087839579,0.940674618,0.856858078,0.948273047
lh.aparc.area.table_lh_middletemporal_area_loop_our_model.rds,lh_middletemporal_area,MS,4.41E-08,0.3311926,0.212550009,0.4496874,0.849279959,0.793942419,0.884539208
lh.aparc.area.table_lh_middletemporal_area_loop_our_model.rds,lh_middletemporal_area,NMOSD,0.100999964,0.122227414,-0.023836045,0.268206146,0.947357685,0.862219904,0.962194229
lh.aparc.area.table_lh_paracentral_area_loop_our_model.rds,lh_paracentral_area,MCI,0.537617847,0.06064148,-0.132093654,0.253303129,0.946061584,0.815905748,0.940462149
lh.aparc.area.table_lh_paracentral_area_loop_our_model.rds,lh_paracentral_area,AD,0.004541728,-0.186569061,-0.315338365,-0.057699645,0.898586861,0.836366575,0.930672572
lh.aparc.area.table_lh_paracentral_area_loop_our_model.rds,lh_paracentral_area,PD,0.000657171,-0.132871026,-0.209292013,-0.056424833,0.899894399,0.86080676,0.91884778
lh.aparc.area.table_lh_paracentral_area_loop_our_model.rds,lh_paracentral_area,CSVD,0.712534316,0.023240089,-0.100358677,0.146827307,0.954613951,0.879723696,0.957950226
lh.aparc.area.table_lh_paracentral_area_loop_our_model.rds,lh_paracentral_area,MS,2.19E-07,0.313348092,0.194793664,0.431762517,0.843271171,0.783627533,0.882641851
lh.aparc.area.table_lh_paracentral_area_loop_our_model.rds,lh_paracentral_area,NMOSD,0.000261602,0.273082219,0.126423621,0.419552868,0.822867004,0.742732565,0.863472685
lh.aparc.area.table_lh_parahippocampal_area_loop_our_model.rds,lh_parahippocampal_area,MCI,0.005151183,0.276451732,0.082709679,0.469861409,0.889272171,0.793349596,0.930106649
lh.aparc.area.table_lh_parahippocampal_area_loop_our_model.rds,lh_parahippocampal_area,AD,0.385098356,0.056988082,-0.071592889,0.185538383,0.88654538,0.807483867,0.915651802
lh.aparc.area.table_lh_parahippocampal_area_loop_our_model.rds,lh_parahippocampal_area,PD,0.010681782,0.099519437,0.023113365,0.17590664,0.94017989,0.901596743,0.953046542
lh.aparc.area.table_lh_parahippocampal_area_loop_our_model.rds,lh_parahippocampal_area,CSVD,0.065180785,-0.116405057,-0.240069729,0.007317483,0.937185783,0.865874744,0.952517532
lh.aparc.area.table_lh_parahippocampal_area_loop_our_model.rds,lh_parahippocampal_area,MS,0.529683968,-0.037774126,-0.155538907,0.080007749,0.953531932,0.889764091,0.95637874
lh.aparc.area.table_lh_parahippocampal_area_loop_our_model.rds,lh_parahippocampal_area,NMOSD,0.026398976,0.165602335,0.019410001,0.311680044,0.899752708,0.817600624,0.932674959
lh.aparc.area.table_lh_parsopercularis_area_loop_our_model.rds,lh_parsopercularis_area,MCI,0.5134557,0.064287896,-0.128454978,0.256952838,0.923991261,0.801299673,0.937168139
lh.aparc.area.table_lh_parsopercularis_area_loop_our_model.rds,lh_parsopercularis_area,AD,0.007971763,0.174385518,0.045554688,0.303122769,0.893942514,0.820039595,0.922008821
lh.aparc.area.table_lh_parsopercularis_area_loop_our_model.rds,lh_parsopercularis_area,PD,0.424944667,-0.031085516,-0.107436544,0.045271413,0.94857934,0.906256441,0.959188303
lh.aparc.area.table_lh_parsopercularis_area_loop_our_model.rds,lh_parsopercularis_area,CSVD,0.500277277,0.042518966,-0.081094402,0.166111142,0.959008626,0.874488233,0.956326346
lh.aparc.area.table_lh_parsopercularis_area_loop_our_model.rds,lh_parsopercularis_area,MS,0.750262454,0.019129153,-0.098640698,0.136890357,0.916325582,0.85924436,0.937125108
lh.aparc.area.table_lh_parsopercularis_area_loop_our_model.rds,lh_parsopercularis_area,NMOSD,0.41079101,-0.061256399,-0.207154079,0.084683741,0.930109898,0.855131468,0.948665183
lh.aparc.area.table_lh_parsorbitalis_area_loop_our_model.rds,lh_parsorbitalis_area,MCI,0.998260782,0.000214392,-0.192439793,0.193412531,0.939762,0.821772235,0.942380398
lh.aparc.area.table_lh_parsorbitalis_area_loop_our_model.rds,lh_parsorbitalis_area,AD,0.675094567,0.027498721,-0.10105426,0.156036894,0.861070615,0.792909199,0.896186431
lh.aparc.area.table_lh_parsorbitalis_area_loop_our_model.rds,lh_parsorbitalis_area,PD,3.26E-08,-0.215944665,-0.292495994,-0.139352584,0.885023954,0.838350853,0.90393438
lh.aparc.area.table_lh_parsorbitalis_area_loop_our_model.rds,lh_parsorbitalis_area,CSVD,0.631313934,0.030268798,-0.09333466,0.153857165,0.942735193,0.866246941,0.946438245
lh.aparc.area.table_lh_parsorbitalis_area_loop_our_model.rds,lh_parsorbitalis_area,MS,0.777950155,-0.016947352,-0.134708457,0.100821412,0.944727113,0.876639909,0.951013373
lh.aparc.area.table_lh_parsorbitalis_area_loop_our_model.rds,lh_parsorbitalis_area,NMOSD,0.323548323,0.073529406,-0.072430164,0.219437903,0.927490343,0.857827023,0.952642744
lh.aparc.area.table_lh_parstriangularis_area_loop_our_model.rds,lh_parstriangularis_area,MCI,0.460933307,0.07254165,-0.120219897,0.26521527,0.950931251,0.844892596,0.954384563
lh.aparc.area.table_lh_parstriangularis_area_loop_our_model.rds,lh_parstriangularis_area,AD,0.007862825,0.174691692,0.045859903,0.303429694,0.874365147,0.805249772,0.905784397
lh.aparc.area.table_lh_parstriangularis_area_loop_our_model.rds,lh_parstriangularis_area,PD,0.772784837,0.011248642,-0.065102383,0.087597546,0.970765182,0.926127609,0.97084794
lh.aparc.area.table_lh_parstriangularis_area_loop_our_model.rds,lh_parstriangularis_area,CSVD,0.044244544,0.127014921,0.003269807,0.250696928,0.932296136,0.866891936,0.943015391
lh.aparc.area.table_lh_parstriangularis_area_loop_our_model.rds,lh_parstriangularis_area,MS,0.361529673,0.054846778,-0.062950617,0.172619371,0.929413187,0.862433484,0.947141936
lh.aparc.area.table_lh_parstriangularis_area_loop_our_model.rds,lh_parstriangularis_area,NMOSD,0.854972991,0.013609394,-0.132281621,0.15949097,0.92594733,0.847880122,0.944620399
lh.aparc.area.table_lh_pericalcarine_area_loop_our_model.rds,lh_pericalcarine_area,MCI,0.329829768,-0.095897325,-0.288604325,0.096925909,0.923199735,0.803419528,0.935903686
lh.aparc.area.table_lh_pericalcarine_area_loop_our_model.rds,lh_pericalcarine_area,AD,0.374780342,-0.058236176,-0.186787305,0.0703463,0.935112806,0.860701407,0.94429418
lh.aparc.area.table_lh_pericalcarine_area_loop_our_model.rds,lh_pericalcarine_area,PD,0.064215021,0.072122706,-0.00425835,0.148490018,0.937000755,0.901990756,0.949906231
lh.aparc.area.table_lh_pericalcarine_area_loop_our_model.rds,lh_pericalcarine_area,CSVD,0.243558764,0.073575993,-0.05007299,0.197188417,0.928868436,0.867847115,0.95050729
lh.aparc.area.table_lh_pericalcarine_area_loop_our_model.rds,lh_pericalcarine_area,MS,0.821402277,-0.01356673,-0.131327858,0.104200537,0.923968565,0.869334601,0.9429808
lh.aparc.area.table_lh_pericalcarine_area_loop_our_model.rds,lh_pericalcarine_area,NMOSD,0.022478086,0.170235627,0.024027491,0.316325972,0.921353924,0.848849282,0.925786409
lh.aparc.area.table_lh_postcentral_area_loop_our_model.rds,lh_postcentral_area,MCI,0.778956467,-0.027607327,-0.220253721,0.165072567,0.916573607,0.80154725,0.934801629
lh.aparc.area.table_lh_postcentral_area_loop_our_model.rds,lh_postcentral_area,AD,7.08E-06,-0.296235734,-0.425400704,-0.16691288,0.888829262,0.807369049,0.902628264
lh.aparc.area.table_lh_postcentral_area_loop_our_model.rds,lh_postcentral_area,PD,0.049110484,-0.076683486,-0.153053639,-0.000298784,0.940238047,0.893825909,0.954260926
lh.aparc.area.table_lh_postcentral_area_loop_our_model.rds,lh_postcentral_area,CSVD,0.296896156,-0.065809419,-0.189415339,0.057829268,0.927022303,0.867596377,0.936421233
lh.aparc.area.table_lh_postcentral_area_loop_our_model.rds,lh_postcentral_area,MS,0.09372768,-0.100791089,-0.218606026,0.017069341,0.923434291,0.859937655,0.937020179
lh.aparc.area.table_lh_postcentral_area_loop_our_model.rds,lh_postcentral_area,NMOSD,0.239489778,0.087624478,-0.058360676,0.233548891,0.938506625,0.86103171,0.951878619
lh.aparc.area.table_lh_posteriorcingulate_area_loop_our_model.rds,lh_posteriorcingulate_area,MCI,0.617276093,-0.04915653,-0.241809903,0.143556447,0.855385277,0.756727654,0.884246045
lh.aparc.area.table_lh_posteriorcingulate_area_loop_our_model.rds,lh_posteriorcingulate_area,AD,9.60E-05,0.256921141,0.127782768,0.385922168,0.822614541,0.758872687,0.854404373
lh.aparc.area.table_lh_posteriorcingulate_area_loop_our_model.rds,lh_posteriorcingulate_area,PD,1.94E-06,-0.185808377,-0.262304859,-0.10927678,0.888383063,0.849346947,0.91941932
lh.aparc.area.table_lh_posteriorcingulate_area_loop_our_model.rds,lh_posteriorcingulate_area,CSVD,0.832232751,0.013361328,-0.110232175,0.13694819,0.945444098,0.87743396,0.953583123
lh.aparc.area.table_lh_posteriorcingulate_area_loop_our_model.rds,lh_posteriorcingulate_area,MS,0.448321355,0.04557304,-0.072215435,0.163340873,0.95401661,0.877740227,0.949725288
lh.aparc.area.table_lh_posteriorcingulate_area_loop_our_model.rds,lh_posteriorcingulate_area,NMOSD,0.967672343,-0.003017626,-0.148901272,0.142868097,0.935789393,0.851111452,0.952060427
lh.aparc.area.table_lh_precentral_area_loop_our_model.rds,lh_precentral_area,MCI,0.622474243,-0.04843155,-0.241084487,0.144280143,0.822207433,0.71922821,0.857869288
lh.aparc.area.table_lh_precentral_area_loop_our_model.rds,lh_precentral_area,AD,0.001627394,-0.207257584,-0.336086835,-0.078317263,0.863674509,0.797038926,0.897205885
lh.aparc.area.table_lh_precentral_area_loop_our_model.rds,lh_precentral_area,PD,0.001314303,-0.125289034,-0.201701428,-0.048852891,0.928138818,0.87842532,0.94329226
lh.aparc.area.table_lh_precentral_area_loop_our_model.rds,lh_precentral_area,CSVD,0.748403972,-0.020230638,-0.143817552,0.103366366,0.911265376,0.845904795,0.932298456
lh.aparc.area.table_lh_precentral_area_loop_our_model.rds,lh_precentral_area,MS,0.05854913,-0.113770781,-0.231603297,0.004113102,0.922171337,0.861164659,0.934976699
lh.aparc.area.table_lh_precentral_area_loop_our_model.rds,lh_precentral_area,NMOSD,0.700762569,-0.028615083,-0.174497262,0.117286944,0.927406501,0.845872238,0.936604281
lh.aparc.area.table_lh_precuneus_area_loop_our_model.rds,lh_precuneus_area,MCI,0.01300025,0.245206971,0.051679661,0.438438898,0.888330717,0.802081822,0.919620374
lh.aparc.area.table_lh_precuneus_area_loop_our_model.rds,lh_precuneus_area,AD,0.028179713,0.144164948,0.015419527,0.272832903,0.823386953,0.751480385,0.862026052
lh.aparc.area.table_lh_precuneus_area_loop_our_model.rds,lh_precuneus_area,PD,0.748215815,0.012505415,-0.063845877,0.088854327,0.952783172,0.909620834,0.966645741
lh.aparc.area.table_lh_precuneus_area_loop_our_model.rds,lh_precuneus_area,CSVD,0.014009726,0.155203031,0.031389465,0.278939545,0.933934957,0.859687212,0.950443133
lh.aparc.area.table_lh_precuneus_area_loop_our_model.rds,lh_precuneus_area,MS,0.000594275,-0.206940207,-0.324971768,-0.088815591,0.89508671,0.830614468,0.918832293
lh.aparc.area.table_lh_precuneus_area_loop_our_model.rds,lh_precuneus_area,NMOSD,0.847253161,0.014342637,-0.131548844,0.160224137,0.931845931,0.849580092,0.949183618
lh.aparc.area.table_lh_rostralanteriorcingulate_area_loop_our_model.rds,lh_rostralanteriorcingulate_area,MCI,0.936050301,-0.007891495,-0.200541389,0.184768004,0.92212718,0.811831426,0.92765753
lh.aparc.area.table_lh_rostralanteriorcingulate_area_loop_our_model.rds,lh_rostralanteriorcingulate_area,AD,0.024865745,-0.147372864,-0.276047464,-0.01861906,0.913459808,0.84958489,0.930162648
lh.aparc.area.table_lh_rostralanteriorcingulate_area_loop_our_model.rds,lh_rostralanteriorcingulate_area,PD,9.25E-08,-0.208639045,-0.285176268,-0.132062415,0.888945216,0.848112195,0.911117698
lh.aparc.area.table_lh_rostralanteriorcingulate_area_loop_our_model.rds,lh_rostralanteriorcingulate_area,CSVD,0.390377724,0.05418487,-0.069440139,0.177782898,0.906816049,0.840229849,0.937138764
lh.aparc.area.table_lh_rostralanteriorcingulate_area_loop_our_model.rds,lh_rostralanteriorcingulate_area,MS,0.157327551,-0.085023708,-0.202820603,0.03281158,0.938369354,0.878786083,0.944606266
lh.aparc.area.table_lh_rostralanteriorcingulate_area_loop_our_model.rds,lh_rostralanteriorcingulate_area,NMOSD,0.547185937,0.044828125,-0.101090428,0.190715544,0.952009367,0.875076314,0.96038103
lh.aparc.area.table_lh_rostralmiddlefrontal_area_loop_our_model.rds,lh_rostralmiddlefrontal_area,MCI,0.169620889,0.135236975,-0.057719881,0.328030101,0.863385174,0.745446327,0.892299027
lh.aparc.area.table_lh_rostralmiddlefrontal_area_loop_our_model.rds,lh_rostralmiddlefrontal_area,AD,0.10018919,0.107921291,-0.020740948,0.236525478,0.898107406,0.816123854,0.915211264
